,name,artist,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,spotify_id,release_date_year
1399,Instruction,Demi Lovato,Tell Me You Love Me (Deluxe),2017-09-29,0.28563760890008694,0.0,0.0961,0.766,0.919,0.0,0.134,0.8613606382310447,0.2803347280334728,0.926,0.5701146065614732,4,2ytH5wDuqhgLTiDVYioteq,2017
1400,De Tu Carita Divina,Raya Real,Villancicos Flamencos. Villancicos de Siempre,2012-10-24,0.43994747955073726,0.3368421052631579,0.573,0.695,0.501,1.13e-05,0.0727,0.6358753690558452,0.05885634588563459,0.565,0.4658891083694376,4,2eggLu2hn9s6RMZS3OIBEg,2012
1401,Sick Boy,The Chainsmokers,Sick Boy,2018-01-17,0.346557337781011,0.0,0.104,0.548,0.58,0.0,0.127,0.7386770525786795,0.16875871687587168,0.462,0.8488994281457876,4,7jqDzXJS0K0Re8uphYNit0,2018
1402,La Marimorena,Raya Real,Villancicos Flamencos. Villancicos de Siempre,2012-10-24,0.35418699764012845,0.3684210526315789,0.35,0.766,0.515,0.0,0.4,0.6659651988190214,0.05090655509065551,0.909,0.5178462829476185,4,3mK8schA7s0ELwIM3XM9ix,2012
1403,I'm the One,DJ Khaled,I'm the One,2017-04-27,0.5572224489433808,0.010526315789473684,0.0533,0.599,0.667,0.0,0.134,0.8409761919718576,0.05118549511854952,0.817,0.38178929553029695,4,72Q0FQQo32KJloivv5xge2,2017
1404,Tú Sí Sabes Quererme (feat. Los Macorinos),Natalia Lafourcade,"Musas (Un Homenaje al Folclore Latinoamericano en Manos de Los Macorinos, Vol. 1)",2017-05-05,0.4597601980162884,0.6736842105263158,0.782,0.664,0.46,3.2e-06,0.176,0.6303159746215214,0.14644351464435146,0.792,0.8017132054479368,4,6p3yxt0uJJshAS3CT0znQg,2017
1405,Cenizas,Malú,Caos,2015-11-27,0.4594341631327738,0.4,0.329,0.518,0.642,0.0,0.119,0.8626798165713927,0.045327754532775454,0.291,0.6592352333853487,4,0nPoJ5DEcQ6drjUpCRVzeY,2015
1406,West Coast,Imagine Dragons,Origins (Deluxe),2018-11-09,0.39819061729271277,0.6631578947368421,0.581,0.672,0.715,2.08e-06,0.101,0.780890759469816,0.03737796373779638,0.677,0.49495797130828745,4,2nkoWsTZa8LKPNGdjI5uxj,2018
1407,Too Much To Ask,Niall Horan,Too Much To Ask,2017-09-14,0.4112098333895208,0.0,0.375,0.517,0.552,0.0,0.106,0.7739493686789372,0.05439330543933055,0.196,0.7248216786019037,4,3hRZsdTF5uyGA2uhNqEuhm,2017
1408,Falta Amor,Sebastian Yatra,Falta Amor,2019-04-05,0.3720789935946344,0.5578947368421052,0.113,0.584,0.607,0.0,0.133,0.7789119919592938,0.09302649930264993,0.143,0.6775883121107691,4,16YNU7FBgfPAXJzVc4l1vc,2019
1409,Bipolar,Chris Jeday,Bipolar,2018-03-07,0.40419453858301246,0.6421052631578947,0.324,0.8,0.693,0.0,0.123,0.795338903197437,0.0695955369595537,0.424,0.7169675226408067,4,4WzsycqZkpkS48H9AAAGux,2018
1410,E-Lo (feat. Jozzy),Los Unidades,E-Lo (feat. Jozzy),2018-11-27,0.3927500487943363,0.4631578947368421,0.469,0.698,0.797,0.00118,0.152,0.8140272630190338,0.08577405857740586,0.53,0.48072054573655104,4,3eydp9rHJAskzOevEBK267,2018
1411,2002,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,0.3312381341045796,0.0,0.0372,0.697,0.683,0.0,0.137,0.8845090772033419,0.16317991631799164,0.603,0.45320742797606983,4,6SFStUDQZNaGPKWOx9ZiJB,2018
1412,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,2018-05-23,0.4484532195390266,0.010526315789473684,0.349,0.511,0.566,0.0,0.34,0.7479113009611157,0.2789400278940028,0.218,0.395550568789866,4,0X8DcetL926BYiPJYstJTc,2018
1413,Issues,Julia Michaels,Nervous System,2017-07-28,0.3075817526925602,0.0,0.413,0.706,0.427,0.0,0.0609,0.7594069979270055,0.12259414225941424,0.42,0.5365152250880411,4,6D0b04NJIKfEMg040WioJQ,2017
1414,Illuminati - Remix,Kiddtetoon,Illuminati (Remix),2020-11-05,0.561192533579375,0.7368421052631579,0.06,0.892,0.531,0.0,0.0996,0.7139581632012061,0.25383542538354253,0.501,0.424270567658415,4,6fGyrAxqgdvhzcOKlMQq5s,2020
1415,Tal Como Eres,David Otero,Tal Como Eres,2020-05-22,0.4502519562093011,0.5368421052631579,0.109,0.725,0.682,1.34e-06,0.223,0.8043218795150449,0.03430962343096235,0.69,0.5326824346940604,4,3GyjKTLvnFracHkrjkh7gd,2020
1416,no te veo,Natalia Lacunza,Otras Alas,2019-06-20,0.40706675065206976,0.4,0.334,0.45,0.281,0.0586,0.147,0.4685909918964759,0.05453277545327755,0.142,0.6697954430809412,4,3AqCePKMFqS1kNPJfL0ftv,2019
1417,Todo El Amor (feat. Maluma & Wisin),De La Ghetto,Todo El Amor (feat. Maluma & Wisin),2018-06-29,0.39092691495590765,0.5052631578947369,0.205,0.747,0.873,0.0,0.0915,0.8831270808467868,0.10808926080892609,0.762,0.42933852543643364,4,4LQL3TMYtU7J8xBUhyjJxQ,2018
1418,cómo te va?,Lola Indigo,cómo te va?,2020-10-29,0.4019167302471655,0.7263157894736842,0.314,0.689,0.608,0.0,0.093,0.7474401658395627,0.200836820083682,0.556,0.4250720121442412,4,3lf6mWt6LkbQ4OarnxrBGD,2020
1419,The Other Side,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack),2017-12-08,0.3919804290352916,0.7789473684210526,0.00433,0.638,0.795,0.00139,0.153,0.7095923110748164,0.4211994421199442,0.31,0.7259672727787024,4,2cKovq3l6OJjhVVDbVKOsr,2017
1420,"How Far I'll Go - From ""Moana""",Alessia Cara,"How Far I'll Go (From ""Moana"")",2016-10-28,0.3058007594173069,0.0,0.157,0.314,0.555,0.000108,0.067,0.6734405427476601,0.5160390516039052,0.159,0.8470136764144317,4,5hYTyyh2odQKphUbMqc5gN,2016
1421,Benditas Feridas - Operación Triunfo 2018,Sabela,Benditas Feridas (Operación Triunfo 2018),2018-10-03,0.21452873542823683,0.17894736842105263,0.538,0.342,0.377,3.95e-05,0.157,0.7560776430680319,0.0400278940027894,0.0807,0.32690920576851457,4,5axaHSSyqq6aiGaZGoXBBg,2018
1422,Love Is Bigger Than Anything In Its Way,U2,Songs Of Experience (Deluxe Edition),2017-12-01,0.45014993168792916,0.0,0.062,0.486,0.624,0.000286,0.0775,0.6948614862742635,0.03709902370990237,0.131,0.4193864706742034,4,6i56nPbOOe3hEeUku2Wnpx,2017
1423,Por Última Vez,Nil Moliner,Bailando en la batalla,2020-02-21,0.3432881172483543,0.6105263157894737,0.618,0.641,0.398,0.0,0.186,0.6730322256423142,0.0496513249651325,0.658,0.4008306736376622,4,4VmVG1s2N9ZglNq2Hd7Ub7,2020
1424,Me Olvidé De Los 2,Rels B,LA ISLA LP,2020-12-26,0.31367217303358824,0.6947368421052632,0.525,0.722,0.37,5.06e-06,0.146,0.6977825240278912,0.28312412831241285,0.306,0.45757294323415854,4,02qcrVQ61nS94wWvLaiXGf,2020
1425,Universo,Blas Cantó,Universo,2020-01-31,0.3212729998757962,0.4842105263157895,0.604,0.562,0.645,0.0,0.106,0.7709026948928953,0.07503486750348676,0.597,0.4333551766242215,4,5CXzYfLqlNS70pt7vuVVHw,2020
1426,Hoy,Antonio Orozco,Hoy,2020-04-23,0.44160205113646445,0.5473684210526316,0.079,0.627,0.672,6.91e-06,0.395,0.7652176644261574,0.05118549511854952,0.399,0.636412923056615,4,0MbxzbfMWb3msFOrv2jOc5,2020
1427,X,Nicky Jam,X,2018-03-02,0.3016088823435476,0.06315789473684211,0.0364,0.595,0.773,0.00108,0.334,0.8262453671713047,0.07656903765690376,0.711,0.8489324288010862,4,39N9RPD9MRb5WmoLzNzPeA,2018
1428,No Cuentes Conmigo,Alfred García,1016,2018-12-13,0.5433848187512199,0.24210526315789474,0.578,0.386,0.317,0.0,0.104,0.6771468057038759,0.09177126917712691,0.218,0.273358570977338,4,5cZl0h1kjC3CxAagH99IGe,2018
1429,O Jardim,Cláudia Pascoal,O Jardim,2018-03-09,0.2678742525594847,0.37894736842105264,0.843,0.503,0.314,8.34e-06,0.275,0.6479992461838056,0.05034867503486751,0.0967,0.5677149874833229,4,6PV9CN9a7wHYPQvlXqkWwM,2018
1430,Dime Niño,Grupo Infantil Guarderia Pon,Villancicos de Siempre Cantados por Niños y Niñas,2011-11-02,0.13068010433116273,0.0,0.706,0.462,0.333,0.0,0.064,0.6055970852440481,0.08340306834030684,0.779,0.8105620954473239,3,1DOmM4S2uJnD7x8HjrHYNH,2011
1431,Diciembre,La Oreja de Van Gogh,El Planeta Imaginario,2016-11-04,0.41646631416455226,0.5052631578947369,0.127,0.597,0.832,1.11e-06,0.199,0.8254287329606131,0.041283124128312414,0.501,0.6832361385461797,4,0fwLo33lLKs03Ms2yY4ifN,2016
1432,Believe,Eminem,Revival,2017-12-15,0.6159309072197874,0.0,0.166,0.886,0.488,0.0,0.343,0.7982285319429613,0.25662482566248257,0.114,0.6131710329676546,4,2XDhuJvvx2wcIROXbfTTYr,2017
1433,El Perdedor,Maluma,"Pretty Boy, Dirty Boy",2015-10-30,0.3749467698149364,0.6631578947368421,0.425,0.702,0.73,1.25e-06,0.148,0.8125196306300647,0.13807531380753138,0.879,0.8201464286219399,4,1iEwyiSLAunPR6uouANE0O,2015
1434,Let Me Love You,DJ Snake,Encore,2016-08-05,0.3732899803048315,0.021052631578947368,0.0784,0.476,0.718,1.02e-05,0.122,0.8082480055279854,0.0803347280334728,0.142,0.9422347100892433,4,4pdPtRcBmOSQDlJ3Fk945m,2016
1435,Me Conformo - Operación Triunfo 2017,Amaia,Me Conformo (Operación Triunfo 2017),2017-12-19,0.24290929576465162,0.0,0.423,0.624,0.662,0.0,0.341,0.7792260820403292,0.053138075313807535,0.577,0.6035159841031129,4,6mf76TL6WSPoUm93QFfQzT,2017
1436,Casi,Melendi,Casi,2019-11-01,0.5170713639347753,0.0,0.416,0.698,0.836,0.0,0.138,0.8175764809347321,0.11882845188284519,0.742,0.49496740006694423,4,1XKjfLKRasFgB2U0GnFnj6,2019
1437,Mil Horas,Danny Romero,Mil Horas,2017-06-30,0.31491421068507247,0.3684210526315789,0.216,0.741,0.798,1.21e-05,0.357,0.844179910798417,0.05341701534170154,0.891,0.49884733425420874,4,2aVE4Rt9KbcWaanBlNdi5D,2017
1438,Christmas (Baby Please Come Home),Michael Bublé,Christmas,2011-10-14,0.3333096754733051,0.5263157894736842,0.000942,0.495,0.793,8.29e-06,0.0791,0.7960927193919217,0.04184100418410042,0.672,0.5940023666184229,4,66WPXyhXqMlkM1kZhyEXWK,2011
1439,La Bicicleta,Carlos Vives,La Bicicleta,2016-05-27,0.4209997515924697,0.0,0.206,0.746,0.961,1.84e-06,0.329,0.9045480243733903,0.18131101813110181,0.951,0.8485128490408596,4,43it4kot08akLzFIEMhXNN,2016
1440,A Güiro,Rafa Pabön,A Güiro,2020-04-23,0.2785934810766692,0.6631578947368421,0.185,0.958,0.581,0.0707,0.0282,0.8046359695960802,0.18688981868898188,0.902,0.5658480932692806,4,4hgIsfE3u7duCJFYXm6kZe,2020
1441,El Problema,Anuel AA,Emmanuel,2020-05-29,0.3788503167196011,0.631578947368421,0.531,0.677,0.651,3.8e-05,0.0956,0.7959670833595076,0.07796373779637378,0.543,0.8103688058948599,4,6cyH3OGfKQBevSYxJFIUCx,2020
1442,Dreaming My Dreams,The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),1994-10-03,0.39780691637537924,0.0,0.145,0.313,0.219,0.000168,0.084,0.46658081537785034,0.04351464435146443,0.438,0.5868600819359128,3,5rBbshSe88Swm9seMM8cAY,1994
1443,Quédate conmigo,Pole.,Quédate conmigo,2019-12-08,0.39565996557781363,0.0,0.676,0.58,0.715,0.0,0.244,0.8262767761794083,0.05495118549511855,0.464,0.6879080884606138,4,3T1egHTtRtYoal4SPUJAAe,2019
1444,Mariachi,Beny Jr,Trap And Love,2020-07-24,0.3031348143153711,0.6105263157894737,0.83,0.569,0.423,0.0,0.0866,0.7123563037879264,0.2608089260808926,0.489,0.5916404625748998,5,2DWLUeRQ0poXTXF31WVAs6,2020
1445,Pausa,IZAL,Autoterapia,2018-03-09,0.299144768359978,0.5894736842105263,0.862,0.503,0.311,0.00225,0.0969,0.6175953263395942,0.039051603905160395,0.0832,0.3862820990302522,4,2xVrFCODKe7cGjc8nkOINq,2018
1446,ya te vas,Natalia Lacunza,ep2 🌧,2020-03-12,0.3227124327968914,0.4421052631578947,0.719,0.59,0.306,0.169,0.26,0.5562221245053082,0.05411436541143654,0.106,0.6603478269068486,4,35Sc4rTNlRNSNfI8BPMnTl,2020
1447,Feliz Navidad,José Feliciano,The Definite Best,2001-09-03,0.3209780159335687,0.7578947368421053,0.534,0.485,0.857,0.0,0.347,0.7532822413468183,0.061645746164574626,0.963,0.7012592107186129,4,7taXf5odg9xCAZERYfyOkS,2001
1448,Psycho (feat. Ty Dolla $ign),Post Malone,Psycho (feat. Ty Dolla $ign),2018-02-23,0.4064124629606629,0.0,0.59,0.748,0.546,0.0,0.112,0.7195175576355299,0.14783821478382148,0.413,0.6600366778711749,4,7wrDRQgHlvDnimrRHfQZxt,2018
1449,Un Planeta Llamado Nosotros,Maldita Nerea,Un Planeta Llamado Nosotros,2020-01-31,0.41538618499263646,0.631578947368421,0.186,0.66,0.512,0.0,0.0921,0.7210565990326026,0.09205020920502092,0.819,0.4754451552680832,4,29UkXUrWYGoPsxEesEH3qZ,2020
1450,Quiero Repetir,Ozuna,Odisea,2017-08-25,0.3622890753916854,0.6947368421052632,0.103,0.608,0.753,0.0,0.0996,0.8258684590740625,0.5132496513249651,0.482,0.4602459963133554,4,0MIcPSq9n2z5H8TAfEstri,2017
1451,Si por mi fuera,Beret,Si por mi fuera,2019-10-21,0.3796731666637094,0.6421052631578947,0.0269,0.701,0.748,0.0,0.102,0.7954331302217477,0.04421199442119944,0.875,0.7075246208460425,4,3c7U2Kj8YL8BquVmEhybCR,2019
1452,Nada,Shakira,El Dorado,2017-05-26,0.3369759044695612,0.5894736842105263,0.589,0.764,0.737,0.0,0.175,0.8275645455116528,0.0493723849372385,0.447,0.4620233173201582,4,1D8bmUIhLHEO4KMS2SHwUx,2017
1453,Una Vez,Bad Bunny,YHLQMDLG,2020-02-28,0.4321758725314502,0.8105263157894737,0.132,0.55,0.598,2.58e-06,0.0955,0.8053269677743576,0.11589958158995815,0.543,0.3952347053748639,4,5J7teKIJGtqVypgYI6sqXj,2020
1454,Dieciocho,Dani Martín,Dieciocho,2018-04-20,0.42183812700722156,0.5684210526315789,0.022,0.518,0.808,1.69e-05,0.303,0.7997989823481375,0.049930264993026496,0.683,0.6597255288355012,4,3nN5n70vM1tAMWBDZaRbxS,2018
1455,No Te Vas,Dvicio,Qué Tienes Tú,2017-04-28,0.3555177522667187,0.42105263157894735,0.303,0.654,0.859,0.000193,0.16,0.7867642439851749,0.04114365411436541,0.611,0.5327248641080159,4,3v7Ytr3vMfyjWBymV8ekj2,2017
1456,Believer,Imagine Dragons,Evolve,2017-06-23,0.36974130130059085,0.8947368421052632,0.0622,0.776,0.78,0.0,0.081,0.8376154281047805,0.1785216178521618,0.666,0.5890569827029423,4,0pqnGHJpmpxLKifKRmU6WP,2017
1457,Balenciaga,Dominion,Codeine,2018-05-26,0.41111446264128176,0.0,0.0393,0.751,0.512,3.29e-05,0.267,0.7617626735347698,0.07810320781032079,0.335,0.7543761226115776,4,2YWgPHZSzjfkh2dPsEuaTm,2018
1458,Tú No Amas,Various Artists,Tú No Amas,2019-06-19,0.5227226352490285,0.6421052631578947,0.442,0.803,0.589,1.15e-06,0.634,0.7900307808279415,0.13305439330543933,0.562,0.6602818255962511,4,5J64qSSq0VZuh0CiI9o9Nq,2019
1459,Just My Imagination,The Cranberries,Bury The Hatchet,1999-01-01,0.4073284657286325,0.0,0.257,0.545,0.797,3.86e-06,0.0884,0.8080595514793643,0.035146443514644354,0.852,0.47362540484732485,4,484sAt8h6YYMXNuBV2oT83,1999
1460,Déjate Llevar,Juan Magán,Déjate Llevar,2017-11-28,0.43345117904859914,0.5789473684210527,0.0193,0.677,0.723,0.0,0.712,0.8010239336641749,0.1111576011157601,0.537,0.43397276031624055,4,4hXAdUl4nAnSPc9thzP2E2,2017
1461,Shape of You,Ed Sheeran,÷ (Deluxe),2017-03-03,0.43487286857467305,0.8736842105263158,0.581,0.825,0.652,0.0,0.0931,0.8750235567560777,0.11185495118549511,0.931,0.4524719848008411,4,7qiZfU4dY1lWllzX7mPBI3,2017
1462,A Cámara Lenta,Abraham Mateo,A Cámara Lenta,2018-09-21,0.3475332245071772,0.4105263157894737,0.219,0.776,0.829,1.91e-06,0.414,0.8024373390288335,0.07601115760111576,0.647,0.48108826732416543,4,3DqItsxj5oEpnWlqtivSSZ,2018
1463,algo duele más,Natalia Lacunza,algo duele más,2020-02-27,0.2944516403768697,0.30526315789473685,0.173,0.536,0.5,0.0,0.166,0.724197499842955,0.5550906555090656,0.423,0.7470688346525739,3,4Le4zVBAZ7T5QsadFeXb01,2020
1464,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,2018-12-10,0.4484532195390266,0.9157894736842105,0.349,0.511,0.566,0.0,0.34,0.7479113009611157,0.2789400278940028,0.218,0.395550568789866,4,285pBltuF7vW8TeWk8hdRR,2018
1465,More Than You Know,Axwell /\ Ingrosso,More Than You Know,2017-05-24,0.3667559750882734,0.042105263157894736,0.0323,0.645,0.741,0.0,0.29,0.8182988881211132,0.047280334728033474,0.534,0.5801986639448983,4,4q8PHoRsPUB52LFylX8Ulz,2017
1466,Madame Ayahuasca,Taburete,Madame Ayahuasca,2018-09-28,0.4717236821093348,0.5473684210526316,0.0907,0.51,0.803,2.01e-05,0.363,0.8511841196055029,0.05481171548117155,0.233,0.6785217592177901,4,6lsPoLhlc3v7KgFXHeg0Fi,2018
1467,Maldita Dulzura - Operación Triunfo 2017,Alfred García,Maldita Dulzura (Operación Triunfo 2017),2018-01-22,0.25866764846785784,0.0,0.711,0.5,0.517,1.89e-05,0.117,0.769206608455305,0.037935843793584376,0.341,0.28769499851497055,4,3uCv0wflVZfBQtf1RjDrKi,2018
1468,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,B4 The Storm,2020-08-28,0.34996185170070443,0.9157894736842105,0.25,0.8,0.658,0.0,0.111,0.7820843017777499,0.11018131101813111,0.462,0.6602111099063254,4,7hxHWCCAIIxFLCzvDgnQHX,2020
1469,Esperándote,Manuel Turizo,Esperándote,2017-12-07,0.3596874500967015,0.6421052631578947,0.425,0.697,0.648,0.0,0.191,0.7512720648281928,0.1785216178521618,0.313,0.8774638524964996,4,1nfyE13arjOuO54HH0zmqj,2017
1470,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,"Ay Mi Dios (feat. Pitbull, Yandel & Chacal)",2016-02-22,0.4754409233662769,0.0,0.167,0.761,0.829,0.0,0.189,0.8743953765940072,0.09497907949790795,0.813,0.4338784727296728,4,6stYbAJgTszHAHZMPxWWCY,2016
1471,El Último Renglón,Estopa,Fuego,2019-10-18,0.3262123174648237,0.47368421052631576,0.665,0.586,0.461,0.0,0.102,0.6988818393115146,0.0800557880055788,0.234,0.3913689143255845,4,4z3aiyvig9JW0qdiYauJRU,2019
1472,"¿CÓMO TE VA, QUERIDA?",Rels B,"¿CÓMO TE VA, QUERIDA?",2019-07-18,0.375501250909349,0.5368421052631579,0.149,0.919,0.587,1.13e-06,0.34,0.7989195301212387,0.20362622036262204,0.898,0.6691920025269074,4,1uiX0bdc2sPHcL1k02bC2G,2019
1473,5 Sentidos,Dvicio,5 Sentidos,2018-09-27,0.38217720328607674,0.6,0.0961,0.644,0.735,0.0,0.116,0.8022802939883159,0.06596931659693167,0.664,0.8293206107949859,4,7chjOPhoxbpRYSrO1rvdnu,2018
1474,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,Lover,2019-08-23,0.3445767313117692,0.8105263157894737,0.033,0.61,0.83,0.0,0.118,0.8460644512846285,0.0796373779637378,0.728,0.8587807672180919,4,2Rk4JlNc2TPmZe2af99d45,2019
1475,caronte,Alba Reche,caronte,2019-10-17,0.33738400255504886,0.30526315789473685,0.814,0.553,0.209,0.0,0.113,0.6296563854513476,0.044490934449093446,0.248,0.5638020526407596,3,5o3pP3SWueoHRCytmwaL52,2019
1476,Déjala Que Baile (with Alejandro Sanz & Arkano),Melendi,Ahora,2018-03-09,0.40357351975727035,0.6421052631578947,0.356,0.831,0.777,0.0,0.0796,0.8350398894402915,0.24267782426778242,0.598,0.4524531272835275,4,2KK9N6iBAisA0booTu3bGd,2018
1477,Break My Heart,Dua Lipa,Break My Heart,2020-03-25,0.4084973118756543,0.7789473684210526,0.167,0.73,0.729,1.39e-06,0.349,0.867139895722093,0.12357043235704324,0.467,0.5327814366599566,4,1raaNykBg1bDnWENUiglUA,2020
1478,¿Dónde Está?,Maka,¿Dónde Está?,2020-08-27,0.27415763232136836,0.5157894736842106,0.274,0.638,0.703,0.000787,0.191,0.7771216784973931,0.08772663877266387,0.401,0.7543949801288912,4,2UCaYmu8962YDnxRrGg8pF,2020
1479,Entre otros cien (feat. Julia Medina),Marta Soto,Entre otros cien (feat. Julia Medina),2019-06-12,0.41581646232190067,0.4105263157894737,0.562,0.476,0.565,0.0,0.196,0.8307368553301087,0.09009762900976291,0.672,0.8242007948443548,3,7dBvQJRZ0OrS6YMluEWUsr,2019
1480,Tal Vez (feat. Rayden),Nil Moliner,Tal Vez (feat. Rayden),2019-08-02,0.4776743732145709,0.3894736842105263,0.246,0.614,0.875,0.0,0.37,0.8331239399459766,0.06429567642956766,0.812,0.7491290184190801,3,6A0DbHNmhAkAgV7FvHY2vp,2019
1481,Circles,Post Malone,Circles,2019-08-30,0.3931625827285793,0.14736842105263157,0.233,0.704,0.758,0.00144,0.0924,0.8639047678874302,0.05606694560669456,0.534,0.5657396625447277,4,4VginDwYTP2eaHJzO0QMjG,2019
1482,Bailando - Spanish Version,Enrique Iglesias,SEX AND LOVE (Deluxe),2014-01-01,0.4563889529622598,0.6842105263157895,0.0426,0.723,0.777,3.68e-06,0.0451,0.86497267416295,0.1506276150627615,0.961,0.429088663332029,4,32lm3769IRfcnrQV11LO4E,2014
1483,All Falls Down,Various Artists,New Year's Eve 2017/18,2017-12-22,0.35813046718359093,0.37894736842105264,0.303,0.658,0.678,0.0,0.361,0.8365789308373642,0.08089260808926081,0.662,0.4618960290782917,4,0UBLhedidy1DjSF4ncF5zL,2017
1484,1016,Alfred García,1016,2018-12-13,0.3352636668500151,0.25263157894736843,0.0659,0.508,0.75,0.0,0.237,0.8238268735473334,0.06582984658298466,0.45,0.6121762989293645,4,5CaN1YUvAkEKlh4nV5TakN,2018
1485,Barcelona,Alfred García,1016,2018-12-13,0.2765086321616778,0.22105263157894736,0.51,0.333,0.529,1.32e-05,0.0444,0.7772473145298072,0.06499302649930265,0.37,0.6909441487480966,4,0dMdFOhr2KqXllIlOtpNoF,2018
1486,The Christmas Song (Merry Christmas To You),Nat King Cole,The Christmas Song (Expanded Edition),1962,0.34271367483454285,0.8,0.92,0.319,0.21,8.06e-05,0.138,0.49660782712481943,0.04755927475592747,0.209,0.3710027956269417,4,4PS1e8f2LvuTFgUs1Cn3ON,1962
1487,Me Haces Falta,Antonio José,Me Haces Falta,2017-10-27,0.3783113610958321,0.0,0.501,0.565,0.867,0.0,0.0891,0.8887807023054212,0.3933054393305439,0.52,0.9321789389817884,4,4K6kgwifpSo3xVVPztMILM,2017
1488,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,Carte Blanche,2019-07-25,0.3878262566759524,0.7263157894736842,0.157,0.842,0.801,4.82e-06,0.0642,0.8441170927822099,0.3179916317991632,0.617,0.4520194043853157,4,0KoiMHhqKLoL4xM54rcWYY,2019
1489,Superstars,Kidd Keo,The Giant,2017-12-25,0.38798372930676556,0.6421052631578947,0.724,0.815,0.343,0.0,0.168,0.5486211445442554,0.6290097629009763,0.586,0.6589948000396008,4,0qSnsCozy8uz5XotSJMHUz,2017
1490,Olivia,Natalia Lacunza,Otras Alas,2019-06-20,0.33416579428307813,0.5368421052631579,0.506,0.674,0.261,0.0,0.068,0.5964570638859226,0.1111576011157601,0.242,0.3916093476713323,3,0okyvelhnnloZWHv6DwgSM,2019
1491,Corazón,Maluma,Corazón,2017-11-03,0.3247617949218403,0.010526315789473684,0.283,0.871,0.768,2.25e-05,0.162,0.8053583767824612,0.1701534170153417,0.765,0.46667169533795033,4,4lESS6vuruP6a79KWRaQou,2017
1492,Para Que Nadie Se Entere,Morat,Para Que Nadie Se Entere,2018-02-16,0.30638407352862895,0.0,0.413,0.37,0.757,0.0,0.277,0.8288523148438973,0.05341701534170154,0.648,0.4210647897151101,4,7z1wIFIRL7vklInexuBULL,2018
1493,I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,2008-05-01,0.45366755975088274,0.7473684210526316,0.595,0.686,0.457,0.0,0.105,0.7136126641120674,0.06527196652719666,0.718,0.7116497027583834,4,3S0OXQeoh0w6AY8WQVckRW,2008
1494,Se Vive Mejor,Antonio José,Se Vive Mejor,2018-06-07,0.352197519473376,0.42105263157894735,0.0875,0.536,0.903,0.0,0.357,0.8641874489603619,0.20641562064156208,0.759,0.49323722285342525,4,6J4W5GXafeHXLwBow9XHuw,2018
1495,No Le Hablen de Amor (Remix) (feat. Juhn),CD9,No Le Hablen de Amor (Remix) (feat. Juhn),2017-08-11,0.3087350733689384,0.3684210526315789,0.134,0.775,0.821,0.0,0.307,0.8368930209183995,0.08228730822873082,0.557,0.44319880066189893,4,6F35s1d7QRKjbjBbpccVQp,2017
1496,You Deserve Better,James Arthur,You Deserve Better / At My Weakest,2018-06-01,0.3773421281427988,0.5789473684210527,0.0322,0.516,0.56,0.0,0.15,0.7514919278849175,0.6778242677824268,0.696,0.4664406907508592,4,4S1GTwPVpkSy7CsJIDKPEz,2018
1497,Never Enough,Natalia Lacunza,Never Enough,2018-12-20,0.3542823683883674,0.2631578947368421,0.536,0.328,0.524,0.0,0.0979,0.7855392926691376,0.04769874476987448,0.209,0.29925937100751004,4,7k6DzfRSH4KBzhk7lM5MW0,2018
1498,Roses - Imanbek Remix,SAINt JHN,Roses (Imanbek Remix),2019-10-09,0.3087350733689384,0.9263157894736842,0.0167,0.77,0.724,0.0107,0.353,0.8027514291098686,0.06903765690376569,0.898,0.5750364185803118,4,24Yi9hE78yPEbZ4kxyoXAI,2019
1499,Hymn for the Weekend - Seeb Remix,Coldplay,A Head Full of Dreams Tour Edition,2015-12-04,0.388152291559467,0.3368421052631579,0.00868,0.564,0.849,4.68e-06,0.12,0.8645643570576041,0.07210599721059972,0.427,0.4809986941169261,4,1OAiWI2oPmglaOiv9fdioU,2015
1500,Beautiful People (feat. Khalid),Ed Sheeran,Beautiful People (feat. Khalid),2019-06-28,0.3553691513334161,0.8421052631578947,0.124,0.64,0.648,0.0,0.0802,0.7201771468057039,0.2608089260808926,0.548,0.4383288468156725,4,4evmHXcjt3bTUHD1cvny97,2019
1501,OUT WEST (feat. Young Thug),JACKBOYS,JACKBOYS,2019-12-27,0.2663106158732412,0.8526315789473684,0.0104,0.802,0.591,0.0,0.196,0.8212513348828444,0.3138075313807532,0.309,0.659371950385872,4,6gi6y1xwmVszDWkUqab1qw,2019
