,name,artist,album,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,time_signature,spotify_id,release_date_year
3220,Cold Little Heart - Radio Edit,Michael Kiwanuka,Cold Little Heart (Radio Edit),2017-02-24,0.1318854551428561,0.71,0.357,0.629,0.58,0.000353,0.436,0.7308148458211247,0.006132182602770836,0.655,0.36749017573361475,4,7KX65PC1UZuImsUInThbav,2017
3221,Down With Disease,Phish,Hoist,1994-03-08,0.15891781034601038,0.41,0.0293,0.636,0.796,0.000168,0.33,0.681282265941119,0.050420168067226885,0.577,0.44179681210755106,4,3B1cnD5CuR6WSN71V7Rlco,1994
3222,Torero,Chayanne,Grandes Exitos,2002,0.13703210245633798,0.6,0.073,0.7,0.967,0.0,0.333,0.8266010883214734,0.027140585964115376,0.962,0.5212257822143508,4,709CndJJB3GTUhQD0LLFse,2002
3223,IV. Sweatpants,Childish Gambino,Because the Internet,2013-12-10,0.11049296461183505,0.72,0.154,0.71,0.47,0.0,0.643,0.6219129342821265,0.1358164887576652,0.581,0.18718283570964298,4,00GOPLxW4PGQuUYdPJh8K1,2013
3224,Me Estas Tentando,Wisin & Yandel,La Revolucion (Deluxe),2009-01-01,0.14588112956162871,0.61,0.279,0.813,0.92,6.93e-06,0.329,0.8551695269987442,0.03702021349080173,0.767,0.40165894440568406,4,7JVIiaJPFiZypYSOMREhhA,2009
3225,Mirándote,Rvfv,Mirándote,2019-06-18,0.07816953534303159,0.64,0.236,0.689,0.739,0.000147,0.111,0.7532091530626482,0.10174880763116056,0.473,0.3447288860265837,4,6wywJ7RutAY0JL7cMP7uFN,2019
3226,Gold Digger,Kanye West,Late Registration,2005-08-30,0.1299551916001401,0.77,0.0195,0.629,0.696,0.0,0.0554,0.7529998604716059,0.36974789915966383,0.623,0.26474534428165086,4,1PS1QMdUqOal0ai3Gt7sDQ,2005
3227,Latina (feat. Maluma),Reykon,Latina (feat. Maluma),2019-05-31,0.14375661203724766,0.68,0.0748,0.826,0.713,0.0,0.331,0.8072415236500627,0.12105382693617987,0.75,0.31863420335486026,4,00Ia46AgCNfnXjzgH8PIKH,2019
3228,Dog Days Are Over,Florence + The Machine,Lungs (Deluxe Version),2009,0.1625898605198641,0.73,0.0338,0.501,0.809,0.00602,0.119,0.7637435468117763,0.08108108108108107,0.258,0.6042266707215991,4,456WNXWhDwYOSf5SpTuqxd,2009
3229,Ojos Así,Shakira,Donde Estan Los Ladrones,1998-09-29,0.15025220521597216,0.65,0.15,0.717,0.952,0.0,0.166,0.7763708664713269,0.02918464683170565,0.665,0.4672474761027329,4,4EDfdYJ7mqXRoWAqzF1PVO,1998
3230,Budapest,George Ezra,Wanted on Voyage,2014-06-27,0.12496813584780309,0.67,0.0883,0.714,0.451,0.0,0.108,0.6589577228966094,0.00590506472859414,0.406,0.47198220600249263,4,7GJClzimvMSghjcrKxuf1M,2014
3231,Lucy,Still Woozy,Lucy,2018-03-22,0.08292550829190092,0.68,0.43,0.647,0.537,0.000258,0.119,0.5285684386772708,0.21303656597774243,0.846,0.21361741712731888,4,5RxpYHVbGJPOvSEATQyg9P,2018
3232,witchblades,Lil Peep,EVERYBODY'S EVERYTHING,2019-11-15,0.08845705289990866,0.8,0.0242,0.642,0.538,0.0,0.273,0.6960025115110925,0.053599818305700646,0.57,0.5681914405147378,4,1Z8gpnzgTFQKAwmV43iLBB,2019
3233,Woman - Remastered 2010,John Lennon,Double Fantasy Stripped Down,1980-11-17,0.1337875554688995,0.7,0.378,0.588,0.656,0.00227,0.042,0.725059299567462,0.0,0.746,0.18523885340823026,4,0GGxVTb0UwDwdaKNjBdCn3,1980
3234,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,Luv Is Rage 2,2017-08-25,0.14015172030315176,0.78,0.617,0.703,0.757,0.0,0.106,0.8213687735454164,0.031342266636384286,0.696,0.19899580791546656,4,2eAZfqOm4EnOF9VvN50Tyc,2017
3235,I Love Rock 'N Roll,Joan Jett & The Blackhearts,I Love Rock 'N' Roll (Expanded Edition),1981-11-18,0.10651978465971251,0.73,0.326,0.535,0.716,0.0,0.659,0.7720803683549603,0.02350669997728821,0.901,0.2727657620589516,4,2Cdvbe2G4hZsnhNMKyGrie,1981
3236,Hasta Que Salga el Sol,Ozuna,Hasta Que Salga el Sol,2019-11-07,0.11621587466646446,0.01,0.0206,0.857,0.823,0.00077,0.0593,0.8001604576531325,0.03315920962979786,0.57,0.28271823586587713,4,6ofuqm2qLMi9lBFEF9mJMb,2019
3237,Nunca me Faltes,Antonio Rios,El Maestro,1996-04-04,0.16110370924006254,0.58,0.157,0.767,0.702,9.07e-05,0.0633,0.7397446630389285,0.010447422212128098,0.869,0.33382827361252737,4,3YCcsuRdJArE4rsAG5V3sW,1996
3238,Baila Morena - Original Reggaeton Mix,Hector & Tito,Baila Morena (Reggaeton Mix),2005,0.11511823134999295,0.0,0.214,0.783,0.824,0.0,0.102,0.7738942374773267,0.11424029071087893,0.726,0.2704938072833742,4,0kwaKhIcaezQuShga1djFA,2005
3239,Lose My Breath,Destiny's Child,Destiny Fulfilled,2004-11-16,0.1547872052340255,0.57,0.00727,0.814,0.899,0.219,0.0979,0.7395353704478862,0.04689984101748808,0.545,0.41964972539759204,4,4dvQg9sD8k9y4qiEURuj8v,2004
3240,Love$ick (feat. A$AP Rocky),Mura Masa,Mura Masa,2017-07-14,0.11878667085504248,0.74,0.147,0.625,0.763,0.0106,0.214,0.7730570671131575,0.12105382693617987,0.721,0.2392171595198483,4,3sTN90bIP2cJ1783ctHykO,2017
3241,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],2009-01-01,0.16159476019743138,0.69,0.13,0.867,0.857,0.00171,0.13,0.7418375889493511,0.04985237338178514,0.402,0.4854648562586093,4,3oDFtOhcN08qeDPAK6MEQG,2009
3242,Con Altura,Ginebras,Dame 10:36 Minutos,2019-10-30,0.07489249233635546,0.48,0.00751,0.46,0.866,2.17e-06,0.0999,0.7532789172596623,0.0734726322961617,0.598,0.7828404801517022,4,4Hz4ZddemX2Ij985XRxC2q,2019
3243,La Cosa Mas Bella,Eros Ramazzotti,Donde Hay Música (Spanish Version),1996-05-01,0.17183894972865824,0.68,0.0813,0.708,0.752,0.0,0.204,0.7143853774243057,0.004088121735180557,0.599,0.3659159078576242,4,1EZypwk0xcj64ZLAglhLs2,1996
3244,Vibe (If I Back It Up),Cookiee Kawaii,Vibe (If I Back It Up),2019-03-29,0.040637355257314316,0.72,0.0635,0.754,0.568,0.00932,0.118,0.6432258964699316,0.3652055416761299,0.175,0.6637566563504416,4,4gOgQTv9RYYFZ1uQNnlk3q,2019
3245,We Might Be Dead By Tomorrow,Soko,I Thought I Was An Alien,2012,0.09658322411060201,0.55,0.966,0.391,0.152,0.00197,0.119,0.3697851262731966,0.018964342493754262,0.0974,0.5657286653905557,4,49A10weBfgwg4TUM3My7iv,2012
3246,Perros Salvajes,Daddy Yankee,Prestige,2012-01-01,0.11745072339749492,0.58,0.0615,0.806,0.804,0.0,0.115,0.7785335565787638,0.14035884624119915,0.766,0.23483425463782895,4,4oROqjxNSBrVxrcSaW77Mc,2012
3247,No Quiere Amor (feat. Farruko),Lenny Tavárez,No Quiere Amor (feat. Farruko),2016-11-19,0.1739576901829526,0.69,0.794,0.739,0.732,3.9e-05,0.192,0.7076182503139389,0.23007040654099475,0.668,0.44952503622605056,4,4NGlDkTO27uxg8del4oTAr,2016
3248,Roadhouse Blues,The Doors,Morrison Hotel,1970-02-09,0.1560964337424221,0.72,0.336,0.623,0.633,4.6e-05,0.147,0.660911120413004,0.009084714967067907,0.895,0.4322200158619415,4,1Q5kgpp4pmyGqPwNBzkSrw,1970
3249,A Palé,ROSALÍA,A Palé,2019-11-07,0.0838447845694458,0.66,0.119,0.63,0.409,0.629,0.121,0.6393539835356495,0.07710651828298887,0.332,0.44253027782250126,4,23zJcKwLf5CeaKVbFhrWgF,2019
3250,Ñeri,Trueno,Atrevido,2020-07-23,0.12064544315543568,0.74,0.591,0.573,0.794,6.97e-06,0.377,0.7914748151248778,0.25164660458778104,0.764,0.8294125714830916,4,6HVvoYxya254tV9ZeXKyTg,2020
3251,FourFiveSeconds,Rihanna,FourFiveSeconds,2015-01-24,0.11595446224504165,0.79,0.875,0.582,0.272,0.0,0.13,0.7498604716059718,0.03145582557347263,0.354,0.937458630744736,4,78TTtXnFQPzwqlbtbwqN0y,2015
3252,Conocex,Fer Palacio,Conocex,2019-06-11,0.17601288286629332,0.58,0.0865,0.713,0.786,0.0,0.196,0.7763708664713269,0.05030660913013853,0.848,0.3063620696852061,4,1RFYUxJ6NwkQmOJ7BKZQOg,2019
3253,Burning Love,Elvis Presley,Elvis (Fool),1973-07-16,0.1029957719068303,0.69,0.0993,0.66,0.748,0.00585,0.283,0.5564741174829078,0.006813536225300933,0.972,0.5659731539622057,4,7zMUCLm1TN9o9JlLISztxO,1973
3254,El Clavo (feat. Maluma) - Remix,Prince Royce,El Clavo (feat. Maluma) [Remix],2018-05-11,0.10374967955314363,0.67,0.0576,0.789,0.797,0.0,0.104,0.8522743128226594,0.10401998637292754,0.73,0.6764700620762447,4,6bI00brFpeprqCDqKouEJS,2018
3255,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,Carte Blanche,2019-07-25,0.13347487155045729,0.72,0.157,0.842,0.801,4.82e-06,0.0642,0.8020092088740058,0.23347717465364523,0.617,0.28172239217159517,4,0KoiMHhqKLoL4xM54rcWYY,2019
3256,Rosa Pastel,Belanova,Dulce Beat,2006,0.1142805561874226,0.63,0.0277,0.813,0.609,0.0211,0.334,0.70465327194084,0.010220304337951394,0.614,0.47324639081200015,4,3mU0DbuWtUX5KCaovOQZVK,2006
3257,"Sick, Sick, Sick",Queens of the Stone Age,Era Vulgaris,2007-01-01,0.13508739623840524,0.46,0.241,0.403,0.988,0.000785,0.553,0.8292172457095018,0.09607086077674312,0.139,0.860963523497737,4,2jahbbMfa8GsYFhwBOBYMC,2007
3258,"Hey Look Ma, I Made It",Panic! At The Disco,Pray for the Wicked,2018-06-22,0.1025429940387858,0.74,0.0137,0.577,0.833,0.0,0.121,0.8309613506348542,0.05348625936861231,0.58,0.35360799537260656,4,22oEJW6r2rMb9z4IntfyEa,2018
3259,Estamos Arriba,Bad Bunny,Estamos Arriba,2019-06-14,0.1430019822571735,0.66,0.186,0.853,0.818,0.000255,0.18,0.821787358727501,0.0792641380876675,0.546,0.603481278734861,4,0bCPJsVGDxPYwQMDZMi4NW,2019
3260,Shake The Room (feat. Quavo),Pop Smoke,Meet The Woo 2,2020-02-07,0.09963568351765797,0.74,0.142,0.733,0.684,0.0,0.179,0.781742709641412,0.1755621167385873,0.437,0.5569747818983046,4,7rSnKi58HPIVC0FVyh04Q1,2020
3261,Sorry Not Sorry,Demi Lovato,Tell Me You Love Me (Deluxe),2017-09-29,0.1271634224807461,0.79,0.0237,0.705,0.64,0.0,0.262,0.7056997348960513,0.23007040654099475,0.887,0.5691216897141869,4,7gvd8xj4QgPqbQSsn5pV7d,2017
3262,Mi Niña,Ozuna,Mi Niña,2020-06-18,0.13154388587398044,0.72,0.18,0.679,0.706,0.0,0.0784,0.7780800892981721,0.06949806949806948,0.543,0.7239843288788708,4,2UO9EmjBqFD6cxzlsv6z2v,2020
3263,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,0.1062504287669205,0.78,0.0337,0.664,0.708,0.0,0.0841,0.8024626761545974,0.02838973427208721,0.742,0.3245913761128702,4,5Gu0PDLN4YJeW75PpBSg9p,2017
3264,Algorhythm,Childish Gambino,3.15.20,2020-03-22,0.1331903508486877,0.57,0.036,0.715,0.649,0.0199,0.0795,0.5534044928142877,0.0983420395185101,0.478,0.3067437103824159,4,07FOCFJhMmCVQDyWX1d3gR,2020
3265,Dive,Ed Sheeran,÷ (Deluxe),2017-03-03,0.1522070213065566,0.75,0.355,0.761,0.386,0.0,0.0953,0.7325589507464768,0.019872813990461046,0.526,0.5146544064592689,3,51ChrwmUPDJvedPQnIU8Ls,2017
3266,Alocate,Luny Tunes,Mas Flow - Los Benjamins,2006-09-26,0.09022844701524063,0.56,0.0247,0.793,0.868,1.76e-06,0.271,0.7674759313520301,0.03702021349080173,0.756,0.2706011437294645,4,6Xc5cfbWz7MUxqAZpxj2bT,2006
3267,FIND MY WAY,DaBaby,BLAME IT ON BABY,2020-04-17,0.0810407391761176,0.77,0.187,0.836,0.624,0.0,0.138,0.7119087484303055,0.18351124233477173,0.7,0.32417395660029696,4,1gVCEnryJhkdQcuC0Kbvor,2020
3268,Guatauba - Remastered,DJ Bull Blood,Guatauba (Remastered),2019-04-09,0.09776968987965641,0.53,0.0049,0.811,0.77,0.0356,0.23,0.6913980745081624,0.0681353622530093,0.572,0.25844230964179443,4,7EgzelA4pKViZdaWfY7Zjf,2019
3269,Provócame,Miky Woodz,Los 90 Piketes,2020-04-16,0.14608332701466292,0.66,0.143,0.72,0.739,0.0,0.145,0.7941956188084276,0.33000227117874176,0.602,0.7830134110926253,4,0RzUVcBnwTrGSAR2X6nn13,2020
3270,Finesse - Remix; feat. Cardi B,Bruno Mars,Finesse (Remix) [feat. Cardi B],2017-12-20,0.13693244799734255,0.76,0.0185,0.704,0.859,0.0,0.0215,0.7772429189340031,0.0876674994322053,0.926,0.3367859890159036,4,3Vo4wInECJQuz9BIBMOu8i,2017
3271,Mi gran noche,Raphael,Digan Lo Que Digan: Banda Sonora Original De La Pe,1967-12-30,0.11063089216015483,0.59,0.579,0.645,0.653,0.0,0.0726,0.6968047997767546,0.045991369520781276,0.868,0.535853354562097,4,6Tnnk7MAnZiDx67DJN2hnx,1967
3272,Days Like This,Van Morrison,Days Like This,1995-06,0.12239733965922509,0.64,0.658,0.66,0.541,0.00127,0.0928,0.6735035579740477,0.03997274585509879,0.693,0.2689791707663226,4,3xINh6YqkLfucEtjoa4x7D,1995
3273,Sweet Talk,Saint Motel,saintmotelevision,2016-10-21,0.1187000148037421,0.66,0.0392,0.67,0.843,0.0,0.225,0.7969861866889912,0.026118555530320237,0.713,0.40771749047389044,4,6kcHg7XL6SKyPNd78daRBL,2016
3274,Perdóname,La Factoria,Nuevas Metas,2006-01-01,0.15512444170033615,0.69,0.237,0.666,0.817,0.0,0.266,0.7466513185433237,0.016466045877810587,0.378,0.27645098004138413,4,0I0o9LdUckzfXcxjWy1vlo,2006
3275,COFFIN (feat. Eminem),Jessie Reyez,BEFORE LOVE CAME TO KILL US,2020-03-27,0.16905656834815513,0.67,0.354,0.585,0.594,5.36e-05,0.0921,0.7610227431282266,0.3515784692255281,0.138,0.8072654847731325,3,4HqPiUgeE9z0MHLXkgUQkQ,2020
3276,Gooey,Glass Animals,ZABA,2014-06-03,0.18893907718526703,0.72,0.736,0.487,0.369,3.75e-05,0.0925,0.47910562299427933,0.020667726550079486,0.106,0.8019046256045129,4,1gk3FhAV07q9Jg77UxnVjX,2014
3277,Raspberry Beret,Prince,Around the World in a Day,1985-04-22,0.1354051350931733,0.71,0.21,0.761,0.67,0.000426,0.0685,0.5023022185014651,0.02430161253690665,0.91,0.4300315449888787,4,5jSz894ljfWE0IcHBSM39i,1985
3278,"Mama, I'm Coming Home",Ozzy Osbourne,No More Tears (Expanded Edition),1991-09-17,0.16190238917954772,0.69,0.0105,0.282,0.656,0.0,0.0892,0.7186409934421654,0.008857597092891212,0.242,0.5409458726154911,4,0S3gpZzlT9Hb7CCSV2owX7,1991
3279,Ella No Quiere Rosé,Rvfv,Ella No Quiere Rosé,2019-11-22,0.1118108587253617,0.59,0.162,0.861,0.599,1.09e-05,0.0322,0.7324194223524487,0.1358164887576652,0.469,0.2823723739840307,4,6Aqeqb9rVNA1U6zuuxczQZ,2019
3280,I Want You Around,Snoh Aalegra,"- Ugh, those feels again",2019-08-16,0.13368212393981738,0.7,0.388,0.705,0.433,0.134,0.0841,0.608797265243477,0.2062230297524415,0.602,0.711813568519413,4,2VqKx3HH8gaZPabNWYvksy,2019
3281,Chambea,Bad Bunny,Chambea,2017-12-01,0.1186704073195478,0.02,0.24,0.854,0.868,0.00204,0.152,0.8268452630110228,0.14944356120826707,0.631,0.4016350918621084,4,6ElmxV9B2mSNscEjP27M7i,2017
3282,Serpiente Veneno (feat. Ele A El Dominio),Kidd Keo,Serpiente Veneno (feat. Ele A El Dominio),2019-04-26,0.1738688677303697,0.64,0.108,0.918,0.527,8.62e-05,0.0549,0.7125017441049253,0.2879854644560527,0.553,0.3061235442494499,4,63c2jMnVyf8dtnbaQK910d,2019
3283,"You Touch Me, I Touch You Back",Cailin Russo,The Drama,2020-02-14,0.13635257458739083,0.46,0.0091,0.625,0.899,0.000556,0.0844,0.7392214315613228,0.04735407676584147,0.371,0.3657131612372314,4,3MO9JCG4Vcqpycq81ViwOJ,2020
3284,Yo No Sé Mañana,Luis Enrique,Ciclos,2009-05-19,0.167670071527349,0.74,0.649,0.653,0.827,0.0,0.18,0.8355309055392772,0.022257551669316377,0.733,0.27779864875340643,4,7nDIflSHQXzaa8zupxwv3U,2009
3285,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,Eiffel 65,Europop,2011-01-05,0.1849247356087768,0.76,0.259,0.822,0.969,0.000162,0.39,0.5472303613785405,0.04065409947762889,0.765,0.47329409589915145,4,2yAVzRiEQooPEJ9SYx11L3,2011
3286,Soy Igual Que Tú,Alexis y Fido,Sobrenatural,2007-09-28,0.14228923623522785,0.61,0.277,0.852,0.66,0.0,0.207,0.731896190874843,0.22893481717011127,0.517,0.2705415123705254,4,4Zil8ro7fhQGVYXl2YYkO2,2007
3287,You Can't Always Get What You Want,The Rolling Stones,Let It Bleed,1969-12-05,0.30405730853526,0.67,0.64,0.32,0.62,6.36e-05,0.253,0.609494907213618,0.04201680672268908,0.472,0.22475059184123744,4,6lFZbCc7pn6Lme1NP7qQqQ,1969
3288,Starships,Nicki Minaj,Pink Friday ... Roman Reloaded,2011-01-01,0.13212159288264966,0.71,0.135,0.747,0.716,0.0,0.251,0.8616575973210548,0.059732000908471486,0.751,0.45541065135333364,4,1oHNvJVbFkexQc0BpQp7Y4,2011
3289,Whip A Tesla,Yung Gravy,Sensational,2019-05-31,0.09103723682737754,0.73,0.179,0.814,0.527,0.000512,0.0767,0.703153341705037,0.3470361117419941,0.54,0.7240797390531732,4,6nsyYPCDUSacgXci9mvWln,2019
3290,Fangs,Matt Champion,Fangs,2017-02-13,0.14920655553028087,0.68,0.416,0.69,0.387,0.239,0.252,0.6293777033626343,0.04576425164660459,0.471,0.2107610750341389,4,6T7xC3rDjOCkMkvcFVdu6Z,2017
3291,Tiburones - Remix,Ricky Martin,Tiburones (Remix),2020-04-10,0.1312167592803215,0.67,0.0814,0.755,0.835,0.0,0.116,0.8610646016464351,0.16988416988416985,0.582,0.28265264137104423,4,73HSOVmGMA0Qfo4ujlM1GF,2020
3292,Seve - Radio Edit,Tez Cadey,Seve (Radio Edit),2015-01-26,0.13228551724635954,0.72,0.444,0.74,0.831,0.00304,0.0769,0.6919910701827823,0.026345673404496936,0.448,0.43171314931095967,4,6UqRGwjwYL0stXbaodTxwo,2015
3293,They Don't Care About Us,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",1995-06-16,0.18522297685200229,0.71,0.205,0.859,0.905,0.00825,0.322,0.7541509697223384,0.12105382693617987,0.73,0.2463252175053817,4,3wuCCNCnBhJlwkIJTBZFiv,1995
3294,Almost (Sweet Music),Hozier,"Wasteland, Baby!",2019-03-01,0.13707109767942316,0.74,0.0215,0.523,0.687,2.86e-06,0.203,0.7519882796149017,0.09379968203497614,0.711,0.246867862871727,4,5Apvsk0suoivI1H8CmBglv,2019
3295,Ambiente,J Balvin,Vibras,2018-05-25,0.1597071025466047,0.58,0.139,0.789,0.731,1.92e-06,0.635,0.7295242081763639,0.0892573245514422,0.79,0.1930386351574566,4,6VrBWh90BiwWmwKtvwWFcq,2018
3296,Fuck You,CeeLo Green,The Lady Killer,2010-11-09,0.1410088930772647,0.67,0.129,0.69,0.834,0.0,0.136,0.7453955629970699,0.0388371564842153,0.738,0.46985336648836895,4,4ycLiPVzE5KamivXrAzGFG,2010
3297,En el 2000,Natalia Lafourcade,Natalia Lafourcade,2002-07-05,0.13528020595254858,0.64,0.474,0.546,0.678,0.0,0.353,0.6776196455978791,0.06756756756756756,0.825,0.2766298741182013,4,2cVJwPD5CaTx2kBZyomzGN,2002
3298,Call me,90sFlav,Collection,2018-02-09,0.07119083467830746,0.7,0.952,0.748,0.265,0.917,0.0866,0.5261964559787916,0.2346127640245287,0.14,0.16918609158184106,4,34A2accnIDPOhkRltN8KJY,2018
3299,Dulce Soledad,Enjambre,Daltónico,2010-01-01,0.14184079116974838,0.64,0.00193,0.405,0.908,0.0,0.128,0.834658853076601,0.03225073813309107,0.343,0.6939420502453829,4,0BKJNlqLlNvvIunfg2BPCg,2010
3300,Milkshake,Kelis,Tasty,2003-12-05,0.1119018475792271,0.67,0.00986,0.881,0.774,0.0346,0.206,0.7356983396121112,0.024415171473995002,0.759,0.38361449519073093,4,2cMTIlktg3M9mXYqCPqw1J,2003
3301,More,Various Artists,"Pina Records Presenta : La Fórmula , the Company",2012-11-05,0.15386287402015475,0.65,0.211,0.69,0.79,0.0,0.106,0.7161643644481652,0.07267771973654326,0.869,0.735952342617936,4,0rKqFkLnkcZByHMjN60KAn,2012
3302,Alone Again (Naturally),Gilbert O'Sullivan,Back to Front (Deluxe Edition),1972-01-01,0.13725018685211063,0.66,0.583,0.558,0.464,0.000133,0.159,0.6512836612250593,0.014762661821485352,0.559,0.7342111069369159,4,4lHQCzdK3VdYQvQZnnRouG,1972
3303,"Genius (feat. Sia, Diplo, and Labrinth)",Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",2019-04-12,0.13434576486602615,0.76,0.0799,0.603,0.615,6.72e-05,0.117,0.7753592856146225,0.16193504428798547,0.561,0.6560642110473056,4,4xigPf2sigSPmuFH3qCelB,2019
3304,TQM,Little Jesus,Río Salvaje,2016-06-17,0.21040089255732838,0.62,0.0132,0.578,0.388,0.0066,0.33,0.6288544718850285,0.011469452645923235,0.239,0.33600481821380224,3,5jpzs443nFQHRJ6RmMW4uo,2016
3305,Tiene Espinas El Rosal,Grupo Cañaveral De Humberto Pabón,"Grupo Cañaveral, Vol. III",1997-01-01,0.15186039710135507,0.7,0.0343,0.68,0.423,0.0,0.0925,0.55975303474257,0.1290029525323643,0.822,0.7188381426024317,4,1PZ3QsCFec05Ls3PwOqKXZ,1997
3306,Flashdance...What a Feeling - Radio Edit,Irene Cara,What a Feelin',1983-01-01,0.15120542178027635,0.71,0.0058,0.572,0.654,3.21e-06,0.09,0.7022464071438537,0.013627072450601862,0.399,0.4404014383083776,4,3cbV252akVZInSvJk7jAYX,1983
3307,Hit Me With Your Best Shot,Pat Benatar,Crimes Of Passion,1980-08-05,0.10369840805612424,0.69,0.117,0.741,0.58,3.31e-05,0.212,0.6316799218640993,0.009084714967067907,0.944,0.4696863986833396,4,0vOkmmJEtjuFZDzrQSFzEE,1980
3308,Dreams Tonite,Alvvays,Antisocialites,2017-09-08,0.12157843997443646,0.62,0.0108,0.511,0.622,4.51e-06,0.127,0.7475931352030137,0.0020440608675902786,0.425,0.30589098194958764,4,0DRvClQbN9znQ295sx76VC,2017
3309,SOS,Avicii,SOS,2019-04-10,0.09354231884371943,0.05,0.272,0.802,0.645,0.0,0.119,0.7317566624808148,0.055757438110379275,0.376,0.3062905120544792,4,6nDKrPlXdpomGBgAlO7UdP,2019
3310,Rayando El Sol (feat. Pablo Alborán),Maná,Rayando El Sol (feat. Pablo Alborán),2019-04-12,0.16700859700242277,0.71,0.314,0.627,0.456,0.0,0.0901,0.6982000837170363,0.006472859414035885,0.193,0.4376226169818184,4,3uKdu7AtigAJ8GgTu0yJTe,2019
3311,Tonight Tonight,Hot Chelle Rae,Whatever,2011-11-25,0.1247847138725506,0.75,0.0764,0.686,0.783,0.0,0.163,0.7737547090832985,0.10969793322734497,0.814,0.3061533599289194,4,2i0AUcEnsDm3dsqLrFWUCq,2011
3312,Highway Star - Remastered 2012,Deep Purple,Machine Head (Remastered),1972-03-25,0.24442061403033685,0.68,0.135,0.307,0.909,0.0336,0.125,0.7003976559229803,0.0397456279809221,0.443,0.7456126227660602,4,3uMmllZo1AfoEnVT4ENCD3,1972
3313,Doses & Mimosas,Cherub,Year of the Caprese,2014,0.21345335196438436,0.71,0.114,0.775,0.655,0.00016,0.035,0.6915724850006977,0.09039291392232567,0.346,0.3927679087878734,4,44CZRkOxv7UItaAUmh8PgN,2014
3314,Fukk Sleep (feat. FKA twigs),A$AP Rocky,TESTING,2018-05-25,0.11937376560260257,0.72,0.443,0.798,0.412,7.43e-05,0.219,0.6227849867448025,0.38337497161026574,0.304,0.5207129525274752,4,1AqemxWsT0iGg5Lvkm16Bt,2018
3315,Old Time Rock & Roll,Bob Seger,Stranger In Town,1978-05-05,0.1202208285040638,0.73,0.206,0.714,0.937,0.0,0.0731,0.8445653690526023,0.019872813990461046,0.964,0.45017501803848603,4,5EOoMWIB9iK4ZpcSex9Ec7,1978
3316,Wuthering Heights,Kate Bush,The Kick Inside,1978-02-17,0.17432308986593587,0.7,0.366,0.481,0.392,0.0452,0.124,0.5503697502441747,0.009993186463774697,0.52,0.4528107241035916,4,5YSI1311X8t31PBjkBG4CZ,1978
3317,Chicago,Sufjan Stevens,Illinois,2005-07-05,0.24332080431258282,0.63,0.585,0.579,0.463,0.0,0.0892,0.6105064880703223,0.00897115602997956,0.447,0.4552257941406227,4,7Bo0xLcXWx3pdhqwthqGaz,2005
3318,still feel.,half•alive,"Now, Not Yet",2019-08-09,0.15895608343533474,0.69,0.148,0.779,0.516,0.0,0.0492,0.7217803823077996,0.03372700431523961,0.715,0.4257023083299045,4,48XkVAagIoQHCsOlJtXUd5,2019
3319,Groove Is in the Heart,Deee-Lite,Rhino Hi-Five: Deee-Lite,2005-04-19,0.1474019432619504,0.64,0.0153,0.694,0.881,0.0196,0.0851,0.8059857681038091,0.054167612991142394,0.924,0.4348139799757897,4,2UVLuddklEVak5PXgC7baA,2005
3320,"Hoy Me Desacato (Dale Pipo Remix) (feat. Nacho, Noriel & El Alfa)",Bulova,"Hoy Me Desacato (Dale Pipo Remix) [feat. Nacho, Noriel & El Alfa]",2018-11-23,0.20391685351877728,0.56,0.115,0.918,0.885,0.0,0.226,0.8132761266917817,0.0501930501930502,0.819,0.42529085195322514,4,6oCZE1hdCEac5NnqMUotjh,2018
3321,Hot N Cold,Katy Perry,One Of The Boys,2008-06-17,0.13905407698668024,0.71,7.95e-05,0.706,0.841,0.0,0.0688,0.8093693316589926,0.02203043379513967,0.861,0.49729571787211463,4,0iGckQFyv6svOfAbAY9aWJ,2008
3322,Héroes del Sábado,La Maravillosa Orquesta del Alcohol,Salvavida (de las Balas Perdidas),2017-09-29,0.15677596161136928,0.58,0.263,0.531,0.686,0.0,0.0975,0.7272917538719129,0.015330456506927097,0.316,0.5207785470223081,4,5Wcz0MyZQa7tgPu62WMqzl,2017
3323,Drown (feat. Clinton Kane),Martin Garrix,Drown (feat. Clinton Kane),2020-02-27,0.10571749405142314,0.77,0.212,0.573,0.739,0.0,0.175,0.7570810659969304,0.040540540540540536,0.363,0.4260064282604936,4,4RVtBlHFKj51Ipvpfv5ER4,2020
3324,Needed Me,Rihanna,ANTI (Deluxe),2016-01-28,0.11838227594897403,0.79,0.11,0.671,0.314,0.0,0.0825,0.6651318543323566,0.25164660458778104,0.296,0.37127080389034983,4,4pAl7FkDMNBsjykPXo91B3,2016
